entity_gold_id,document_id,chunk_id,pmid,pmcid,entity_id,entity_type,entity_text,normalized_name,aliases,category,mesh_id,icd10,drugbank_id,unit,normal_range,description,evidence_text,evidence_section,evidence_start_char,evidence_end_char,annotator,annotation_status,notes
gold_added:PMC3572442-chunk-0006-dyslipidemia,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Condition,dyslipidemia,Dyslipidemia,,,,,,,,,dyslipidemia,REF,29721,29733,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Important lipid disorder explicitly present but missing from candidates.
gold_added:PMC3572442-chunk-0006-obesity,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Condition,obesity,Obesity,,,,,,,,,obesity,REF,29314,29321,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Standalone condition explicitly present in a treatment reference title.
gold_added:PMC3572442-chunk-0006-triglycerides,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Biomarker,Triglycerides,Triglycerides,,,,,,,,,Triglycerides,REF,29267,29280,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Important lipid biomarker explicitly present in the classification table but missing from candidates.
gold_added:PMC3572442-chunk-0006-rosiglitazone,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Drug,rosiglitazone,Rosiglitazone,,,,,,,,,rosiglitazone,REF,29969,29982,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific drug explicitly mentioned in a cardiovascular outcomes reference title.
gold_added:PMC3572442-chunk-0006-niacin,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Drug,Niacin,Niacin,,,,,,,,,Niacin,REF,30884,30890,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific lipid-modifying drug explicitly mentioned but missing from candidates.
gold_added:PMC3572442-chunk-0006-type2-diabetes-mellitus,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Condition,type 2 diabetes mellitus,Type 2 diabetes mellitus,,,,,,,,,type 2 diabetes mellitus,REF,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Important standalone metabolic condition explicitly mentioned in multiple reference titles.
gold_added:PMC3572442-chunk-0006-pancreatitis,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Condition,pancreatitis,Pancreatitis,,,,,,,,,pancreatitis,REF,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Standalone condition explicitly mentioned in a lipid-modifying therapies reference title.
gold_added:PMC3572442-chunk-0006-lipoprotein-a,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Biomarker,Lipoprotein(a),Lipoprotein(a),,,,,,,,,Lipoprotein(a),REF,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Important lipoprotein biomarker explicitly mentioned as a cardiovascular risk factor.
gold_added:PMC3572442-chunk-0006-lp-pla2,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Biomarker,lipoprotein associated phospholipase A2,Lipoprotein-associated phospholipase A2,,,,,,,,,lipoprotein associated phospholipase A2,REF,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Important cardiovascular biomarker explicitly present in a systematic review title.
gold_added:PMC3572442-chunk-0006-atorvastatin,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Drug,atorvastatin,Atorvastatin,,,,,,,,,atorvastatin,REF,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific statin drug explicitly mentioned in a lipid-lowering reference title.
gold_added:PMC3572442-chunk-0006-fenofibrate,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Drug,fenofibrate,Fenofibrate,,,,,,,,,fenofibrate,REF,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific lipid-modifying drug explicitly mentioned in a therapy reference title.
gold_added:PMC3572442-chunk-0006-pitavastatin,paper:PMC3572442,PMC3572442-chunk-0006,,PMC3572442,,Drug,pitavastatin,Pitavastatin,,,,,,,,,pitavastatin,REF,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific statin drug explicitly mentioned in a comparative studies reference title.
added_entity:polygenic_hypercholesterolemia,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Condition,Polygenic Hypercholesterolemia,Polygenic hypercholesterolemia,,,,,,,,,Polygenic Hypercholesterolemia,TABLE,33035,33065,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific named lipid disorder present but not captured as a full entity.
added_entity:cholesterol,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Biomarker,cholesterol,Cholesterol,,,,,,,,,cholesterol,TABLE,33478,33489,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Important lipid biomarker explicitly mentioned with triglycerides.
added_entity:saturated_trans_fats,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,RiskFactor,Saturated & trans Fats,Saturated and trans fats,,,,,,,,,Saturated & trans Fats,TABLE,34788,34810,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit dietary secondary cause/risk factor for hyperlipidemia.
added_entity:excess_calories,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,RiskFactor,Excess Calories,Excess calories,,,,,,,,,Excess Calories,TABLE,34845,34860,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit dietary secondary cause/risk factor for hyperlipidemia.
added_entity:alcohol,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,RiskFactor,Alcohol,Alcohol,,,,,,,,,Alcohol,TABLE,34883,34890,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit secondary cause/risk factor for hyperlipidemia.
added_entity:red_meat,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,RiskFactor,Red meat,Red meat,,,,,,,,,Red meat,TABLE,34923,34931,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit dietary secondary cause/risk factor for hyperlipidemia.
added_entity:sex_hormones,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Sex hormones,Sex hormones,,,,,,,,,Sex hormones,TABLE,34932,34944,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit drug class listed among secondary causes of hyperlipidemia.
added_entity:whole_milk,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,RiskFactor,Whole milk,Whole milk,,,,,,,,,Whole milk,TABLE,34964,34974,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit dietary secondary cause/risk factor for hyperlipidemia.
added_entity:retinoic_acid_derivations,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Retinoic Acid derivations,Retinoic acid derivatives,,,,,,,,,Retinoic Acid derivations,TABLE,34975,35000,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit drug class listed among secondary causes of hyperlipidemia.
added_entity:renal_disease,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Condition,Renal disease,Renal disease,,,,,,,,,Renal disease,TABLE,35001,35014,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit disease/disorder listed as a secondary cause of hyperlipidemia.
added_entity:high_sugar_beverages_foods,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,RiskFactor,High sugar beverages & foods,High-sugar beverages and foods,,,,,,,,,High sugar beverages & foods,TABLE,35015,35043,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit dietary secondary cause/risk factor for hyperlipidemia.
added_entity:antipsychotics,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Antipsychotics,Antipsychotics,,,,,,,,,Antipsychotics,TABLE,35044,35058,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit drug class listed among secondary causes of hyperlipidemia.
added_entity:hiv_antiretrovirals,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,HIV Antiretrovirals,HIV antiretrovirals,,,,,,,,,HIV Antiretrovirals,TABLE,35059,35078,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit drug class listed among secondary causes of hyperlipidemia.
added_entity:pcos,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Condition,PCOS,Polycystic ovary syndrome,,,,,,,,,PCOS,TABLE,35079,35083,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit condition abbreviation listed among secondary causes of hyperlipidemia.
added_entity:immunosuppressive_agents,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Immunosuppressive agents,Immunosuppressive agents,,,,,,,,,Immunosuppressive agents,TABLE,35084,35108,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit drug class listed among secondary causes of hyperlipidemia.
added_entity:cholestyramine,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Cholestyramine,Cholestyramine,,,,,,,,,Cholestyramine,TABLE,36352,36366,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific bile acid sequestrant drug listed in the statin alternatives table.
added_entity:colestipol,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Colestipol,Colestipol,,,,,,,,,Colestipol,TABLE,36375,36385,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific bile acid sequestrant drug listed in the statin alternatives table.
added_entity:colesevelam,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Colesevelam,Colesevelam,,,,,,,,,Colesevelam,TABLE,36394,36405,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific bile acid sequestrant drug listed in the statin alternatives table.
added_entity:hyperuricemia,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Condition,Hyperuricemia,Hyperuricemia,,,,,,,,,Hyperuricemia,TABLE,36746,36759,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit adverse metabolic condition listed for nicotinic acid.
added_entity:gemfibrozil,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Gemfibrozil,Gemfibrozil,,,,,,,,,Gemfibrozil,TABLE,36813,36824,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific fibric acid drug listed in the statin alternatives table.
added_entity:fenofibrate,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Fenofibrate,Fenofibrate,,,,,,,,,Fenofibrate,TABLE,36836,36847,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific fibric acid drug listed in the statin alternatives table.
added_entity:clofibrate,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Drug,Clofibrate,Clofibrate,,,,,,,,,Clofibrate,TABLE,36856,36866,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Specific fibric acid drug listed in the statin alternatives table.
added_entity:dyspepsia,paper:PMC3572442,PMC3572442-chunk-0007,,PMC3572442,,Symptom,Dyspepsia,Dyspepsia,,,,,,,,,Dyspepsia,TABLE,36953,36962,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicit adverse symptom listed for fibric acids.
addition:cholestyramine,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,Cholestyramine,Cholestyramine,,,,,,,,,Cholestyramine,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named bile acid sequestrant agent explicitly present in the table.
addition:alirocumab,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,Alirocumab,Alirocumab,,,,,,,,,Alirocumab,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Standalone PCSK9-targeting therapeutic agent explicitly present in a candidate multi-drug list.
addition:evolocumab,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,evolocumab,Evolocumab,,,,,,,,,evolocumab,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Standalone PCSK9-targeting therapeutic agent explicitly present in a candidate multi-drug list.
addition:pf_04950615,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,PF-04950615,PF-04950615,,,,,,,,,PF-04950615,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Standalone PCSK9-targeting therapeutic agent explicitly present in a candidate multi-drug list.
addition:eicosapentaenoic_acid,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,Eicosapentaenoic acid,Eicosapentaenoic acid,,,,,,,,,Eicosapentaenoic acid (EPA),TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Individual omega-3 therapeutic agent explicitly listed.
addition:docosahexaenoic_acid,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,docosahexaenoic acid,Docosahexaenoic acid,,,,,,,,,docosahexaenoic acid (DHA),TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Individual omega-3 therapeutic agent explicitly listed.
addition:torcetrapib,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,Torcetrapib,Torcetrapib,,,,,,,,,Torcetrapib,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Individual CETP inhibitor explicitly present in a candidate multi-drug list.
addition:dalcetrapib,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,dalcetrapib,Dalcetrapib,,,,,,,,,dalcetrapib,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Individual CETP inhibitor explicitly present in a candidate multi-drug list.
addition:evacetrapib,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,evacetrapib,Evacetrapib,,,,,,,,,evacetrapib,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Individual CETP inhibitor explicitly present in a candidate multi-drug list.
addition:anacetrapib,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,anacetrapib,Anacetrapib,,,,,,,,,anacetrapib,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Individual CETP inhibitor explicitly present in a candidate multi-drug list.
addition:avasimibe,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,Avasimibe,Avasimibe,,,,,,,,,Avasimibe,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named ACAT-targeting agent explicitly present in the table.
addition:pactimibe,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,pactimibe,Pactimibe,,,,,,,,,pactimibe,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named ACAT-targeting agent explicitly present in the table.
addition:eprotirome,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,eprotirome,Eprotirome,,,,,,,,,eprotirome,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named thyromimetic agent explicitly present in the table.
addition:sobetirome,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,sobetirome,Sobetirome,,,,,,,,,sobetirome,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named thyromimetic agent explicitly present in the table.
addition:isis_304801,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,ISIS 304801,ISIS 304801,,,,,,,,,ISIS 304801,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named ApoC-III antisense oligonucleotide explicitly present in the table.
addition:isis_apoc_iii_rx,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,ISIS apoC-III-Rx,ISIS apoC-III-Rx,,,,,,,,,ISIS apoC-III-Rx,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named ApoC-III antisense oligonucleotide explicitly present in the table.
addition:lcq_908,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,LCQ-908,LCQ-908,,,,,,,,,LCQ-908,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named DGAT-targeting therapeutic agent explicitly present in the table.
addition:azd7687,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,AZD7687,AZD7687,,,,,,,,,AZD7687,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named DGAT-targeting therapeutic agent explicitly present in the table.
addition:pf_04620110,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,PF-04620110,PF-04620110,,,,,,,,,PF-04620110,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named DGAT-targeting therapeutic agent explicitly present in the table.
addition:aem_28,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,ApoE mimetic peptide (AEM-28),AEM-28,,,,,,,,,ApoE mimetic peptide (AEM-28),TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named ApoE mimetic peptide therapeutic explicitly present in the table.
addition:cer_001,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,CER-001,CER-001,,,,,,,,,CER-001,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named HDL-mimetic therapeutic agent explicitly present in the table.
addition:ati_5261,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,ATI-5261,ATI-5261,,,,,,,,,ATI-5261,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named HDL-mimetic therapeutic agent explicitly present in the table.
addition:mdco_216,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,MDCO-216,MDCO-216,,,,,,,,,MDCO-216,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Named HDL-mimetic therapeutic agent explicitly present in the table.
addition:fibrates,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,Fibrates,Fibrates,,,,,,,,,Fibrates,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=PPAR-α agonist drug class explicitly present in the table.
addition:tzds,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Drug,TZDs,Thiazolidinediones,,,,,,,,,TZDs,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=PPAR-γ agonist drug class explicitly present in the table.
addition:nausea,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Symptom,Nausea,Nausea,,,,,,,,,Nausea,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicitly listed safety/tolerability symptom.
addition:vomiting,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Symptom,vomiting,Vomiting,,,,,,,,,vomiting,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicitly listed safety/tolerability symptom.
addition:angina,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Symptom,angina,Angina,,,,,,,,,angina,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicitly listed safety/tolerability symptom.
addition:syncope,paper:PMC4287928,PMC4287928-chunk-0001,,PMC4287928,,Symptom,syncope,Syncope,,,,,,,,,syncope,TITLE,,,frontier / openai / gpt-5.5,accepted,llm_adjudication=added; reason=Explicitly listed safety/tolerability symptom.
